   67
   17 4.000E+00 1.000E+00 0.809E+00 2.458E+01                    ISEL=    1
 7.000E+04 1.000E+05 1.500E+05 2.000E+05 3.000E+05 4.000E+05
 5.000E+05 7.000E+05 1.000E+06 1.500E+06 2.000E+06 3.000E+06
 4.000E+06 5.000E+06 0.000E+00 0.000E+00 0.000E+00 0.000E+00
 6.600E-20 1.610E-19 3.050E-19 6.700E-19 9.200E-19 1.040E-18
 1.095E-18 9.450E-19 7.150E-19 5.430E-19 3.400E-19 2.360E-19
 1.730E-19 1.120E-19 7.250E-20 4.800E-20 3.660E-20 2.350E-20
 1.580E-20 1.130E-20 0.000E-00 0.000E-00 0.000E-00 0.000E-00
   22 4.000E+00 4.000E+00 1.569E+00 2.458E+01                    ISEL=    9
 1.000E+04 1.500E+04 2.000E+04 3.000E+04 4.000E+04 5.000E+04
 7.000E+04 1.000E+05 1.500E+05 2.000E+05 3.000E+05 4.000E+05
 5.000E+05 7.000E+05 1.000E+06 1.500E+06 2.000E+06 3.000E+06
 4.000E+06 5.000E+06 7.000E+06 1.000E+07 0.000E+00 0.000E+00
 6.600E-20 1.610E-19 3.050E-19 7.550E-19 1.430E-18 2.090E-18
 3.350E-18 5.300E-18 6.850E-18 6.420E-18 4.530E-18 3.150E-18
 2.190E-18 1.290E-18 7.000E-19 3.670E-19 2.320E-19 1.220E-19
 7.700E-20 5.400E-20 3.150E-20 1.800E-20 0.000E+00 0.000E+00
   22 4.000E+00 9.000E+00 1.548E+00 2.458E+01                    ISEL=   10
 1.000E+04 1.500E+04 2.000E+04 3.000E+04 4.000E+04 5.000E+04
 7.000E+04 1.000E+05 1.500E+05 2.000E+05 3.000E+05 4.000E+05
 5.000E+05 7.000E+05 1.000E+06 1.500E+06 2.000E+06 3.000E+06
 4.000E+06 5.000E+06 7.000E+06 1.000E+07 0.000E+00 0.000E+00
 6.600E-20 1.610E-19 3.050E-19 7.550E-19 1.430E-18 2.370E-18
