   47
SPSCLMS ON H+1  3-2  H(1S) DONOR  5/2/90     H1NEW1(4)   LMS   ISEL=1
  1.52E-09                                                     QEFREF
  7.37E-08  7.37E-08  7.37E-08  7.37E-08  7.37E-08  0.00E+00
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1.00E+00  1.20E+00  1.50E+00  1.70E+00  2.00E+00  2.50E+00   ZEFF
  3.00E+00  3.50E+00  4.00E+00  4.50E+00  5.00E+00  6.00E+00
  7.40E-08  7.40E-08  7.40E-08  7.40E-08  7.37E-08  7.37E-08   QZEFF
  7.37E-08  7.37E-08  7.37E-08  7.37E-08  7.37E-08  7.37E-08
  3.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00   BMAG
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  7.37E-08  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00   QBMAG
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
SPSCLMS ON H+1 WITH H(2P) DONOR 21/2/90      NCHEX       LMS   ISEL=4
  8.77E-08                                                     QEFREF
  4.00E+04  5.00E+03  2.50E+13  2.00E+00  3.00E+00             PARMREF
        20        12        17        12         1             NPARMSC
  1.00E+03  1.50E+03  2.00E+03  3.00E+03  5.00E+03  7.00E+03   ENER
  1.00E+04  1.50E+04  2.00E+04  3.00E+04  4.00E+04  5.00E+04
  6.00E+04  7.00E+04  1.00E+05  1.50E+05  2.00E+05  3.00E+05
  5.00E+05  7.00E+05  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  3.39E-08  4.23E-08  4.88E-08  6.29E-08  8.87E-08  1.16E-07   QENER
  1.53E-07  1.78E-07  1.74E-07  1.17E-07  8.77E-08  4.36E-08
  3.30E-08  1.95E-08  9.52E-09  2.36E-09  6.58E-10  8.17E-11
  4.21E-12  5.15E-13  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1.00E+03  2.00E+03  3.00E+03  5.00E+03  7.00E+03  1.00E+04   TIEV
  1.30E+04  1.60E+04  1.90E+04  2.20E+04  2.50E+04  3.00E+04
  8.77E-08  8.77E-08  8.77E-08  8.77E-08  8.77E-08  8.77E-08   QTIEV
  8.76E-08  8.76E-08  8.76E-08  8.76E-08  8.76E-08  8.76E-08
  1.00E+11  2.00E+11  3.00E+11  5.00E+11  7.00E+11  1.00E+12   DENSI
  2.00E+12  3.00E+12  5.00E+12  7.00E+12  1.00E+13  2.00E+13
  2.50E+13  3.00E+13  5.00E+13  7.00E+13  1.00E+14  0.00E+00
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  8.54E-08  8.57E-08  8.59E-08  8.62E-08  8.65E-08  8.67E-08   QDENSI
  8.71E-08  8.73E-08  8.74E-08  8.75E-08  8.76E-08  8.77E-08
  8.77E-08  8.77E-08  8.77E-08  8.77E-08  8.77E-08  0.00E+00
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1.00E+00  1.20E+00  1.50E+00  1.70E+00  2.00E+00  2.50E+00   ZEFF
  3.00E+00  3.50E+00  4.00E+00  4.50E+00  5.00E+00  6.00E+00
  8.75E-08  8.75E-08  8.75E-08  8.75E-08  8.77E-08  8.77E-08   QZEFF
  8.77E-08  8.77E-08  8.77E-08  8.77E-08  8.77E-08  8.77E-08
  3.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00   BMAG
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  8.77E-08  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00   QBMAG
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
SPSCLMS ON H+1 WITH H(N=3) DONOR 21/2/90     NCHEX       LMS   ISEL=5
  5.49E-07                                                     QEFREF
  4.00E+04  5.00E+03  2.50E+13  2.00E+00  3.00E+00             PARMREF
        20        12        17        12         1             NPARMSC
  1.00E+03  1.50E+03  2.00E+03  3.00E+03  5.00E+03  7.00E+03   ENER
  1.00E+04  1.50E+04  2.00E+04  3.00E+04  4.00E+04  5.00E+04
  6.00E+04  7.00E+04  1.00E+05  1.50E+05  2.00E+05  3.00E+05
  5.00E+05  7.00E+05  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  3.94E-07  4.86E-07  5.06E-07  6.20E-07  7.41E-07  8.44E-07   QENER
  8.72E-07  9.48E-07  9.03E-07  7.05E-07  5.49E-07  3.01E-07
  2.34E-07  1.47E-07  5.73E-08  1.54E-08  5.31E-09  9.54E-10
  8.11E-11  1.38E-11  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1.00E+03  2.00E+03  3.00E+03  5.00E+03  7.00E+03  1.00E+04   TIEV
  1.30E+04  1.60E+04  1.90E+04  2.20E+04  2.50E+04  3.00E+04
  5.48E-07  5.48E-07  5.49E-07  5.49E-07  5.49E-07  5.49E-07   QTIEV
  5.50E-07  5.50E-07  5.50E-07  5.50E-07  5.51E-07  5.51E-07
  1.00E+11  2.00E+11  3.00E+11  5.00E+11  7.00E+11  1.00E+12   DENSI
  2.00E+12  3.00E+12  5.00E+12  7.00E+12  1.00E+13  2.00E+13
  2.50E+13  3.00E+13  5.00E+13  7.00E+13  1.00E+14  0.00E+00
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  6.09E-07  6.01E-07  5.95E-07  5.86E-07  5.80E-07  5.74E-07   QDENSI
  5.64E-07  5.59E-07  5.55E-07  5.53E-07  5.51E-07  5.49E-07
  5.49E-07  5.49E-07  5.48E-07  5.48E-07  5.48E-07  0.00E+00
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1.00E+00  1.20E+00  1.50E+00  1.70E+00  2.00E+00  2.50E+00   ZEFF
  3.00E+00  3.50E+00  4.00E+00  4.50E+00  5.00E+00  6.00E+00
  5.53E-07  5.53E-07  5.53E-07  5.53E-07  5.49E-07  5.49E-07   QZEFF
  5.48E-07  5.48E-07  5.48E-07  5.48E-07  5.47E-07  5.47E-07
  3.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00   BMAG
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  5.49E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00   QBMAG
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
SPSCLMS ON HE+2 4-3  H(1S) DONOR 10/7/90     HE2NEW1(4)  LMS   ISEL=6
  4.51E-09                                                     QEFREF
  4.00E+04  5.00E+03  2.50E+13  2.00E+00  3.00E+00             PARMREF
        19        12        17         6         1             NPARMSC
  1.00E+03  1.50E+03  2.00E+03  3.00E+03  5.50E+03  7.00E+03   ENER
  1.00E+04  1.50E+04  2.00E+04  3.00E+04  4.00E+04  5.00E+04
  6.00E+04  7.00E+04  8.00E+04  1.00E+05  1.50E+05  2.00E+05
  3.00E+05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  6.51E-12  2.19E-11  4.74E-11  1.07E-10  2.86E-10  4.06E-10   QENER
  6.76E-10  1.19E-09  2.00E-09  4.27E-09  4.51E-09  3.47E-09
  2.73E-09  2.03E-09  1.50E-09  8.41E-10  2.25E-10  7.45E-11
  1.32E-11  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1.00E+03  2.00E+03  3.00E+03  5.00E+03  7.00E+03  1.00E+04   TIEV
  1.30E+04  1.60E+04  1.90E+04  2.20E+04  2.50E+04  3.00E+04
  4.54E-09  4.53E-09  4.52E-09  4.51E-09  4.50E-09  4.49E-09   QTIEV
  4.48E-09  4.47E-09  4.46E-09  4.46E-09  4.45E-09  4.44E-09
  1.00E+11  2.00E+11  3.00E+11  5.00E+11  7.00E+11  1.00E+12   DENSI
  2.00E+12  3.00E+12  5.00E+12  7.00E+12  1.00E+13  2.00E+13
  2.50E+13  3.00E+13  5.00E+13  7.00E+13  1.00E+14  0.00E+00
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  3.91E-09  3.93E-09  3.95E-09  3.98E-09  4.01E-09  4.05E-09   QDENSI
  4.16E-09  4.23E-09  4.32E-09  4.37E-09  4.42E-09  4.49E-09
  4.51E-09  4.52E-09  4.54E-09  4.55E-09  4.56E-09  0.00E+00
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1.00E+00  2.00E+00  3.00E+00  4.00E+00  5.00E+00  6.00E+00   ZEFF
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  4.37E-09  4.51E-09  4.55E-09  4.56E-09  4.57E-09  4.57E-09   QZEFF
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  3.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00   BMAG
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  4.51E-09  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00   QBMAG
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
SPSCLMS ON HE+2 5-3  H(1S) DONOR 10/7/90     HE2NEW1(4)  LMS   ISEL=7
  1.55E-09                                                     QEFREF
  4.00E+04  5.00E+03  2.50E+13  2.00E+00  3.00E+00             PARMREF
        19        12        17         6         1             NPARMSC
  1.00E+03  1.50E+03  2.00E+03  3.00E+03  5.50E+03  7.00E+03   ENER
  1.00E+04  1.50E+04  2.00E+04  3.00E+04  4.00E+04  5.00E+04
  6.00E+04  7.00E+04  8.00E+04  1.00E+05  1.50E+05  2.00E+05
  3.00E+05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1.50E-12  5.65E-12  1.58E-11  2.96E-11  5.38E-11  7.29E-11   QENER
  1.24E-10  2.56E-10  4.86E-10  1.30E-09  1.55E-09  1.28E-09
  1.03E-09  7.78E-10  5.71E-10  3.14E-10  8.18E-11  2.71E-11
  4.79E-12  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1.00E+03  2.00E+03  3.00E+03  5.00E+03  7.00E+03  1.00E+04   TIEV
  1.30E+04  1.60E+04  1.90E+04  2.20E+04  2.50E+04  3.00E+04
  1.56E-09  1.56E-09  1.56E-09  1.55E-09  1.55E-09  1.55E-09   QTIEV
  1.55E-09  1.55E-09  1.55E-09  1.55E-09  1.55E-09  1.55E-09
  1.00E+11  2.00E+11  3.00E+11  5.00E+11  7.00E+11  1.00E+12   DENSI
  2.00E+12  3.00E+12  5.00E+12  7.00E+12  1.00E+13  2.00E+13
  2.50E+13  3.00E+13  5.00E+13  7.00E+13  1.00E+14  0.00E+00
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1.41E-09  1.42E-09  1.43E-09  1.45E-09  1.46E-09  1.48E-09   QDENSI
  1.50E-09  1.52E-09  1.53E-09  1.54E-09  1.55E-09  1.55E-09
  1.55E-09  1.56E-09  1.56E-09  1.56E-09  1.56E-09  0.00E+00
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1.00E+00  2.00E+00  3.00E+00  4.00E+00  5.00E+00  6.00E+00   ZEFF
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1.54E-09  1.55E-09  1.56E-09  1.56E-09  1.56E-09  1.56E-09   QZEFF
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  3.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00   BMAG
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1.55E-09  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00   QBMAG
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
SPSCLMS ON HE+2 6-4  H(1S) DONOR 10/7/90     HE2NEW1(4)  LMS   ISEL=8
  6.52E-10                                                     QEFREF
  4.00E+04  5.00E+03  2.50E+13  2.00E+00  3.00E+00             PARMREF
        19        12        17         6         1             NPARMSC
  1.00E+03  1.50E+03  2.00E+03  3.00E+03  5.50E+03  7.00E+03   ENER
  1.00E+04  1.50E+04  2.00E+04  3.00E+04  4.00E+04  5.00E+04
  6.00E+04  7.00E+04  8.00E+04  1.00E+05  1.50E+05  2.00E+05
  3.00E+05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1.67E-13  1.07E-12  2.51E-12  5.02E-12  1.07E-11  1.62E-11   QENER
  3.20E-11  7.65E-11  1.65E-10  5.06E-10  6.52E-10  5.82E-10
  4.65E-10  3.54E-10  2.58E-10  1.40E-10  3.78E-11  1.25E-11
  2.23E-12  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1.00E+03  2.00E+03  3.00E+03  5.00E+03  7.00E+03  1.00E+04   TIEV
  1.30E+04  1.60E+04  1.90E+04  2.20E+04  2.50E+04  3.00E+04
  6.53E-10  6.53E-10  6.52E-10  6.52E-10  6.52E-10  6.52E-10   QTIEV
  6.51E-10  6.51E-10  6.51E-10  6.51E-10  6.51E-10  6.51E-10
  1.00E+11  2.00E+11  3.00E+11  5.00E+11  7.00E+11  1.00E+12   DENSI
  2.00E+12  3.00E+12  5.00E+12  7.00E+12  1.00E+13  2.00E+13
  2.50E+13  3.00E+13  5.00E+13  7.00E+13  1.00E+14  0.00E+00
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  6.05E-10  6.11E-10  6.15E-10  6.22E-10  6.27E-10  6.32E-10   QDENSI
  6.40E-10  6.44E-10  6.47E-10  6.49E-10  6.50E-10  6.52E-10
  6.52E-10  6.52E-10  6.53E-10  6.53E-10  6.53E-10  0.00E+00
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1.00E+00  2.00E+00  3.00E+00  4.00E+00  5.00E+00  6.00E+00   ZEFF
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  6.49E-10  6.52E-10  6.53E-10  6.53E-10  6.53E-10  6.53E-10   QZEFF
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  3.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00   BMAG
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  6.52E-10  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00   QBMAG
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
SPSCLMS ON HE+2 7-4  H(1S) DONOR 10/7/90     HE2NEW1(4)  LMS   ISEL=9
  3.10E-10                                                     QEFREF
  4.00E+04  5.00E+03  2.50E+13  2.00E+00  3.00E+00             PARMREF
        19        12        17         6         1             NPARMSC
  1.00E+03  1.50E+03  2.00E+03  3.00E+03  5.50E+03  7.00E+03   ENER
  1.00E+04  1.50E+04  2.00E+04  3.00E+04  4.00E+04  5.00E+04
  6.00E+04  7.00E+04  8.00E+04  1.00E+05  1.50E+05  2.00E+05
  3.00E+05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2.90E-14  2.01E-13  4.99E-13  1.09E-12  2.65E-12  4.33E-12   QENER
  9.42E-12  2.61E-11  6.26E-11  2.24E-10  3.10E-10  2.87E-10
  2.33E-10  1.79E-10  1.31E-10  7.16E-11  1.92E-11  6.34E-12
  1.13E-12  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1.00E+03  2.00E+03  3.00E+03  5.00E+03  7.00E+03  1.00E+04   TIEV
  1.30E+04  1.60E+04  1.90E+04  2.20E+04  2.50E+04  3.00E+04
  3.10E-10  3.10E-10  3.10E-10  3.10E-10  3.10E-10  3.10E-10   QTIEV
  3.10E-10  3.10E-10  3.10E-10  3.10E-10  3.10E-10  3.10E-10
  1.00E+11  2.00E+11  3.00E+11  5.00E+11  7.00E+11  1.00E+12   DENSI
  2.00E+12  3.00E+12  5.00E+12  7.00E+12  1.00E+13  2.00E+13
  2.50E+13  3.00E+13  5.00E+13  7.00E+13  1.00E+14  0.00E+00
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  3.01E-10  3.02E-10  3.03E-10  3.05E-10  3.06E-10  3.07E-10   QDENSI
  3.08E-10  3.09E-10  3.09E-10  3.10E-10  3.10E-10  3.10E-10
  3.10E-10  3.10E-10  3.10E-10  3.10E-10  3.10E-10  0.00E+00
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1.00E+00  2.00E+00  3.00E+00  4.00E+00  5.00E+00  6.00E+00   ZEFF
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  3.10E-10  3.10E-10  3.10E-10  3.10E-10  3.10E-10  3.10E-10   QZEFF
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  3.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00   BMAG
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  3.10E-10  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00   QBMAG
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
SPSCLMS ON BE+4 5-4  H(1S) DONOR 10/7/90     BE4NEW1(4)  LMS   ISEL=10
  2.48E-08                                                     QEFREF
  4.00E+04  5.00E+03  2.50E+13  2.00E+00  3.00E+00             PARMREF
        19        12        17         6         1             NPARMSC
  1.00E+03  1.50E+03  2.00E+03  3.00E+03  5.50E+03  7.00E+03   ENER
  1.00E+04  1.50E+04  2.00E+04  3.00E+04  4.00E+04  5.00E+04
  6.00E+04  7.00E+04  8.00E+04  1.00E+05  1.50E+05  2.00E+05
  3.00E+05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2.13E-10  4.10E-10  6.01E-10  7.40E-10  9.38E-10  1.22E-09   QENER
  2.14E-09  5.74E-09  1.21E-08  2.13E-08  2.48E-08  2.41E-08
  2.13E-08  1.67E-08  1.31E-08  8.29E-09  2.66E-09  9.69E-10
  1.91E-10  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1.00E+03  2.00E+03  3.00E+03  5.00E+03  7.00E+03  1.00E+04   TIEV
  1.30E+04  1.60E+04  1.90E+04  2.20E+04  2.50E+04  3.00E+04
  2.24E-08  2.34E-08  2.40E-08  2.48E-08  2.53E-08  2.59E-08   QTIEV
  2.63E-08  2.66E-08  2.69E-08  2.71E-08  2.73E-08  2.76E-08
  1.00E+11  2.00E+11  3.00E+11  5.00E+11  7.00E+11  1.00E+12   DENSI
  2.00E+12  3.00E+12  5.00E+12  7.00E+12  1.00E+13  2.00E+13
  2.50E+13  3.00E+13  5.00E+13  7.00E+13  1.00E+14  0.00E+00
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  3.31E-08  3.30E-08  3.30E-08  3.29E-08  3.28E-08  3.27E-08   QDENSI
  3.21E-08  3.15E-08  3.04E-08  2.95E-08  2.84E-08  2.58E-08
  2.48E-08  2.40E-08  2.18E-08  2.05E-08  1.91E-08  0.00E+00
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1.00E+00  2.00E+00  3.00E+00  4.00E+00  5.00E+00  6.00E+00   ZEFF
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2.96E-08  2.48E-08  2.16E-08  1.95E-08  1.81E-08  1.72E-08   QZEFF
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  3.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00   BMAG
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2.48E-08  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00   QBMAG
  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
